26052	R-HSA-162582	Signal Transduction
26052	R-HSA-168256	Immune System
26052	R-HSA-422475	Axon guidance
26052	R-HSA-5653656	Vesicle-mediated transport
26053	R-HSA-74160	Gene expression (Transcription)
26060	R-HSA-5357801	Programmed Cell Death
26061	R-HSA-1430728	Metabolism
26061	R-HSA-389599	Alpha-oxidation of phytanate
26061	R-HSA-390918	Peroxisomal lipid metabolism
26061	R-HSA-556833	Metabolism of lipids
26061	R-HSA-8978868	Fatty acid metabolism
26061	R-HSA-9609507	Protein localization
26063	R-HSA-1430728	Metabolism
26063	R-HSA-390247	Beta-oxidation of very long chain fatty acids
26063	R-HSA-390918	Peroxisomal lipid metabolism
26063	R-HSA-556833	Metabolism of lipids
26063	R-HSA-8978868	Fatty acid metabolism
26063	R-HSA-9609507	Protein localization
26084	R-HSA-162582	Signal Transduction
26085	R-HSA-1266738	Developmental Biology
26085	R-HSA-392499	Metabolism of proteins
26086	R-HSA-162582	Signal Transduction
26088	R-HSA-392499	Metabolism of proteins
26088	R-HSA-5653656	Vesicle-mediated transport
26088	R-HSA-977225	Amyloid fiber formation
26090	R-HSA-109582	Hemostasis
26090	R-HSA-162582	Signal Transduction
26090	R-HSA-426048	Arachidonate production from DAG
26091	R-HSA-168256	Immune System
26092	R-HSA-162582	Signal Transduction
26094	R-HSA-392499	Metabolism of proteins
26095	R-HSA-168256	Immune System
26097	R-HSA-74160	Gene expression (Transcription)
26097	R-HSA-8953854	Metabolism of RNA
26100	R-HSA-9612973	Autophagy
26108	R-HSA-162582	Signal Transduction
26118	R-HSA-168256	Immune System
26118	R-HSA-392499	Metabolism of proteins
26119	R-HSA-1430728	Metabolism
26119	R-HSA-382551	Transport of small molecules
26119	R-HSA-556833	Metabolism of lipids
26119	R-HSA-5653656	Vesicle-mediated transport
26119	R-HSA-8957322	Metabolism of steroids
26121	R-HSA-8953854	Metabolism of RNA
26123	R-HSA-1852241	Organelle biogenesis and maintenance
26127	R-HSA-1643685	Disease
26130	R-HSA-5653656	Vesicle-mediated transport
26133	R-HSA-382551	Transport of small molecules
26140	R-HSA-392499	Metabolism of proteins
26146	R-HSA-1852241	Organelle biogenesis and maintenance
26147	R-HSA-74160	Gene expression (Transcription)
26149	R-HSA-74160	Gene expression (Transcription)
26152	R-HSA-74160	Gene expression (Transcription)
26153	R-HSA-109582	Hemostasis
26153	R-HSA-168256	Immune System
26153	R-HSA-5653656	Vesicle-mediated transport
26154	R-HSA-1369062	ABC transporters in lipid homeostasis
26154	R-HSA-1643685	Disease
26154	R-HSA-382551	Transport of small molecules
26155	R-HSA-74160	Gene expression (Transcription)
26160	R-HSA-162582	Signal Transduction
26160	R-HSA-1852241	Organelle biogenesis and maintenance
26166	R-HSA-162582	Signal Transduction
26168	R-HSA-8953854	Metabolism of RNA
261729	R-HSA-382551	Transport of small molecules
261734	R-HSA-162582	Signal Transduction
261734	R-HSA-1852241	Organelle biogenesis and maintenance
26173	R-HSA-74160	Gene expression (Transcription)
2617	R-HSA-392499	Metabolism of proteins
26188	R-HSA-9709957	Sensory Perception
26189	R-HSA-9709957	Sensory Perception
2618	R-HSA-1430728	Metabolism
2618	R-HSA-15869	Metabolism of nucleotides
2618	R-HSA-73817	Purine ribonucleoside monophosphate biosynthesis
2618	R-HSA-8956320	Nucleotide biosynthesis
26190	R-HSA-168256	Immune System
26190	R-HSA-392499	Metabolism of proteins
26191	R-HSA-168256	Immune System
2619	R-HSA-162582	Signal Transduction
2620	R-HSA-5357801	Programmed Cell Death
26211	R-HSA-9709957	Sensory Perception
26212	R-HSA-9709957	Sensory Perception
26219	R-HSA-9709957	Sensory Perception
2621	R-HSA-109582	Hemostasis
2621	R-HSA-159782	Removal of aminoterminal propeptides from gamma-carboxylated proteins
2621	R-HSA-392499	Metabolism of proteins
26224	R-HSA-168256	Immune System
26224	R-HSA-392499	Metabolism of proteins
26224	R-HSA-400253	Circadian Clock
26227	R-HSA-1430728	Metabolism
26227	R-HSA-71291	Metabolism of amino acids and derivatives
26229	R-HSA-1430728	Metabolism
26229	R-HSA-1643685	Disease
26229	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis
2622	R-HSA-162582	Signal Transduction
26230	R-HSA-1430728	Metabolism
26230	R-HSA-162582	Signal Transduction
26230	R-HSA-400206	Regulation of lipid metabolism by PPARalpha
26230	R-HSA-556833	Metabolism of lipids
26232	R-HSA-168256	Immune System
26232	R-HSA-392499	Metabolism of proteins
26234	R-HSA-168256	Immune System
26234	R-HSA-382551	Transport of small molecules
26234	R-HSA-392499	Metabolism of proteins
26235	R-HSA-168256	Immune System
26235	R-HSA-392499	Metabolism of proteins
26239	R-HSA-1266738	Developmental Biology
2623	R-HSA-109582	Hemostasis
2623	R-HSA-74160	Gene expression (Transcription)
26245	R-HSA-9709957	Sensory Perception
26246	R-HSA-9709957	Sensory Perception
26248	R-HSA-9709957	Sensory Perception
26249	R-HSA-168256	Immune System
26249	R-HSA-392499	Metabolism of proteins
2624	R-HSA-109582	Hemostasis
2624	R-HSA-1266738	Developmental Biology
2624	R-HSA-74160	Gene expression (Transcription)
26251	R-HSA-112316	Neuronal System
26251	R-HSA-1430728	Metabolism
26251	R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
26253	R-HSA-168256	Immune System
26254	R-HSA-1474244	Extracellular matrix organization
26258	R-HSA-5653656	Vesicle-mediated transport
26259	R-HSA-168256	Immune System
26259	R-HSA-392499	Metabolism of proteins
2625	R-HSA-109582	Hemostasis
2625	R-HSA-162582	Signal Transduction
2625	R-HSA-168256	Immune System
2625	R-HSA-392499	Metabolism of proteins
2625	R-HSA-74160	Gene expression (Transcription)
26263	R-HSA-168256	Immune System
26263	R-HSA-392499	Metabolism of proteins
26266	R-HSA-382551	Transport of small molecules
26266	R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds
26267	R-HSA-168256	Immune System
26267	R-HSA-392499	Metabolism of proteins
26268	R-HSA-168256	Immune System
26268	R-HSA-392499	Metabolism of proteins
2626	R-HSA-109582	Hemostasis
2626	R-HSA-1266738	Developmental Biology
2626	R-HSA-2980736	Peptide hormone metabolism
2626	R-HSA-392499	Metabolism of proteins
2626	R-HSA-397014	Muscle contraction
2626	R-HSA-400511	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
2626	R-HSA-74160	Gene expression (Transcription)
26270	R-HSA-168256	Immune System
26270	R-HSA-392499	Metabolism of proteins
26271	R-HSA-1640170	Cell Cycle
26272	R-HSA-168256	Immune System
26272	R-HSA-392499	Metabolism of proteins
26275	R-HSA-1430728	Metabolism
26275	R-HSA-70895	Branched-chain amino acid catabolism
26275	R-HSA-71291	Metabolism of amino acids and derivatives
26276	R-HSA-1643685	Disease
26277	R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine
26277	R-HSA-110329	Cleavage of the damaged pyrimidine 
26277	R-HSA-1474165	Reproduction
26277	R-HSA-1640170	Cell Cycle
26277	R-HSA-73894	DNA Repair
26277	R-HSA-73928	Depyrimidination
26277	R-HSA-8953897	Cellular responses to stimuli
26279	R-HSA-1430728	Metabolism
26279	R-HSA-1483206	Glycerophospholipid biosynthesis
26279	R-HSA-1483257	Phospholipid metabolism
26279	R-HSA-556833	Metabolism of lipids
2627	R-HSA-109582	Hemostasis
2627	R-HSA-392499	Metabolism of proteins
26280	R-HSA-112316	Neuronal System
26281	R-HSA-162582	Signal Transduction
26281	R-HSA-1643685	Disease
26284	R-HSA-392499	Metabolism of proteins
26285	R-HSA-1500931	Cell-Cell communication
26286	R-HSA-162582	Signal Transduction
26286	R-HSA-392499	Metabolism of proteins
26286	R-HSA-5653656	Vesicle-mediated transport
26289	R-HSA-1430728	Metabolism
26289	R-HSA-15869	Metabolism of nucleotides
26289	R-HSA-499943	Interconversion of nucleotide di- and triphosphates
2628	R-HSA-1430728	Metabolism
2628	R-HSA-71291	Metabolism of amino acids and derivatives
26290	R-HSA-392499	Metabolism of proteins
26291	R-HSA-382551	Transport of small molecules
2629	R-HSA-1430728	Metabolism
2629	R-HSA-1660662	Glycosphingolipid metabolism
2629	R-HSA-392499	Metabolism of proteins
2629	R-HSA-428157	Sphingolipid metabolism
2629	R-HSA-556833	Metabolism of lipids
262	R-HSA-1430728	Metabolism
262	R-HSA-71291	Metabolism of amino acids and derivatives
2631	R-HSA-162582	Signal Transduction
2632	R-HSA-1430728	Metabolism
2632	R-HSA-1643685	Disease
26330	R-HSA-1430728	Metabolism
26330	R-HSA-392499	Metabolism of proteins
26333	R-HSA-9709957	Sensory Perception
26338	R-HSA-9709957	Sensory Perception
26339	R-HSA-9709957	Sensory Perception
2633	R-HSA-168256	Immune System
26341	R-HSA-9709957	Sensory Perception
2634	R-HSA-168256	Immune System
26353	R-HSA-8953897	Cellular responses to stimuli
26354	R-HSA-8953854	Metabolism of RNA
2635	R-HSA-168256	Immune System
2638	R-HSA-1430728	Metabolism
2638	R-HSA-556833	Metabolism of lipids
2638	R-HSA-8957322	Metabolism of steroids
2639	R-HSA-1430728	Metabolism
2639	R-HSA-71291	Metabolism of amino acids and derivatives
2641	R-HSA-1430728	Metabolism
2641	R-HSA-162582	Signal Transduction
2641	R-HSA-2980736	Peptide hormone metabolism
2641	R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
2641	R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
2641	R-HSA-392499	Metabolism of proteins
2643	R-HSA-1430728	Metabolism
2644	R-HSA-1430728	Metabolism
2645	R-HSA-1266738	Developmental Biology
2645	R-HSA-1430728	Metabolism
2645	R-HSA-1643685	Disease
2645	R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)
2645	R-HSA-74160	Gene expression (Transcription)
2645	R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes
26469	R-HSA-162582	Signal Transduction
26469	R-HSA-168256	Immune System
2646	R-HSA-1430728	Metabolism
2646	R-HSA-1643685	Disease
2646	R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)
26476	R-HSA-9709957	Sensory Perception
2647	R-HSA-5653656	Vesicle-mediated transport
2648	R-HSA-1266738	Developmental Biology
2648	R-HSA-162582	Signal Transduction
2648	R-HSA-1643685	Disease
2648	R-HSA-392499	Metabolism of proteins
2648	R-HSA-4839726	Chromatin organization
2648	R-HSA-74160	Gene expression (Transcription)
26492	R-HSA-9709957	Sensory Perception
26493	R-HSA-9709957	Sensory Perception
26494	R-HSA-9709957	Sensory Perception
26496	R-HSA-9709957	Sensory Perception
2649	R-HSA-1266738	Developmental Biology
2649	R-HSA-74160	Gene expression (Transcription)
26503	R-HSA-1643685	Disease
26503	R-HSA-382551	Transport of small molecules
26503	R-HSA-392499	Metabolism of proteins
26503	R-HSA-4085001	Sialic acid metabolism
26503	R-HSA-425393	Transport of inorganic cations/anions and amino acids/oligopeptides
26503	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
26508	R-HSA-162582	Signal Transduction
26508	R-HSA-1643685	Disease
2650	R-HSA-392499	Metabolism of proteins
26512	R-HSA-74160	Gene expression (Transcription)
26515	R-HSA-9609507	Protein localization
26517	R-HSA-9609507	Protein localization
26519	R-HSA-9609507	Protein localization
26520	R-HSA-9609507	Protein localization
26521	R-HSA-9609507	Protein localization
26523	R-HSA-162582	Signal Transduction
26523	R-HSA-2559580	Oxidative Stress Induced Senescence
26523	R-HSA-74160	Gene expression (Transcription)
26523	R-HSA-8953897	Cellular responses to stimuli
26524	R-HSA-162582	Signal Transduction
26525	R-HSA-168256	Immune System
26529	R-HSA-9709957	Sensory Perception
2652	R-HSA-162582	Signal Transduction
2652	R-HSA-1643685	Disease
2652	R-HSA-2187335	The retinoid cycle in cones (daylight vision)
2652	R-HSA-2453864	Retinoid cycle disease events
2652	R-HSA-9709957	Sensory Perception
26531	R-HSA-9709957	Sensory Perception
26532	R-HSA-9709957	Sensory Perception
26533	R-HSA-9709957	Sensory Perception
26534	R-HSA-9709957	Sensory Perception
26538	R-HSA-9709957	Sensory Perception
26539	R-HSA-9709957	Sensory Perception
2653	R-HSA-1430728	Metabolism
2653	R-HSA-71291	Metabolism of amino acids and derivatives
26574	R-HSA-162582	Signal Transduction
26575	R-HSA-162582	Signal Transduction
26577	R-HSA-1474244	Extracellular matrix organization
26578	R-HSA-168256	Immune System
2657	R-HSA-1266738	Developmental Biology
26589	R-HSA-392499	Metabolism of proteins
2658	R-HSA-162582	Signal Transduction
26595	R-HSA-9709957	Sensory Perception
265	R-HSA-392499	Metabolism of proteins
2660	R-HSA-74160	Gene expression (Transcription)
26610	R-HSA-4839726	Chromatin organization
26648	R-HSA-9709957	Sensory Perception
2664	R-HSA-5653656	Vesicle-mediated transport
26658	R-HSA-9709957	Sensory Perception
26659	R-HSA-9709957	Sensory Perception
2665	R-HSA-168256	Immune System
2665	R-HSA-5653656	Vesicle-mediated transport
26664	R-HSA-9709957	Sensory Perception
266675	R-HSA-382551	Transport of small molecules
266722	R-HSA-1430728	Metabolism
266727	R-HSA-392499	Metabolism of proteins
266743	R-HSA-74160	Gene expression (Transcription)
26682	R-HSA-9709957	Sensory Perception
26683	R-HSA-9709957	Sensory Perception
26687	R-HSA-9709957	Sensory Perception
26689	R-HSA-9709957	Sensory Perception
2668	R-HSA-1266738	Developmental Biology
2668	R-HSA-162582	Signal Transduction
2668	R-HSA-422475	Axon guidance
26692	R-HSA-9709957	Sensory Perception
26693	R-HSA-9709957	Sensory Perception
26696	R-HSA-9709957	Sensory Perception
2669	R-HSA-74160	Gene expression (Transcription)
26707	R-HSA-9709957	Sensory Perception
2670	R-HSA-162582	Signal Transduction
2670	R-HSA-9612973	Autophagy
26716	R-HSA-9709957	Sensory Perception
2671	R-HSA-9609507	Protein localization
2672	R-HSA-1266738	Developmental Biology
26735	R-HSA-9709957	Sensory Perception
26737	R-HSA-9709957	Sensory Perception
2673	R-HSA-1643685	Disease
2673	R-HSA-392499	Metabolism of proteins
2673	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
2673	R-HSA-8953897	Cellular responses to stimuli
26740	R-HSA-9709957	Sensory Perception
2674	R-HSA-1266738	Developmental Biology
2674	R-HSA-162582	Signal Transduction
2674	R-HSA-422475	Axon guidance
2675	R-HSA-1266738	Developmental Biology
2675	R-HSA-162582	Signal Transduction
2675	R-HSA-422475	Axon guidance
26762	R-HSA-1643685	Disease
2676	R-HSA-1266738	Developmental Biology
2676	R-HSA-162582	Signal Transduction
2676	R-HSA-422475	Axon guidance
2677	R-HSA-1643685	Disease
2677	R-HSA-392499	Metabolism of proteins
2678	R-HSA-1430728	Metabolism
2678	R-HSA-1643685	Disease
2678	R-HSA-211859	Biological oxidations
2678	R-HSA-2142753	Arachidonic acid metabolism
2678	R-HSA-556833	Metabolism of lipids
2678	R-HSA-5579029	Metabolic disorders of biological oxidation enzymes
2678	R-HSA-8978868	Fatty acid metabolism
2678	R-HSA-9748784	Drug ADME
267	R-HSA-392499	Metabolism of proteins
2683	R-HSA-1430728	Metabolism
2683	R-HSA-1474165	Reproduction
2683	R-HSA-162582	Signal Transduction
2683	R-HSA-1643685	Disease
2683	R-HSA-168256	Immune System
2683	R-HSA-2534343	Interaction With Cumulus Cells And The Zona Pellucida
2683	R-HSA-392499	Metabolism of proteins
2686	R-HSA-1430728	Metabolism
2686	R-HSA-211859	Biological oxidations
2686	R-HSA-9748784	Drug ADME
26873	R-HSA-1430728	Metabolism
26873	R-HSA-1643685	Disease
26873	R-HSA-211859	Biological oxidations
26873	R-HSA-5579029	Metabolic disorders of biological oxidation enzymes
2687	R-HSA-1430728	Metabolism
2687	R-HSA-1643685	Disease
2687	R-HSA-211859	Biological oxidations
2687	R-HSA-2142753	Arachidonic acid metabolism
2687	R-HSA-556833	Metabolism of lipids
2687	R-HSA-8978868	Fatty acid metabolism
2687	R-HSA-9748784	Drug ADME
2688	R-HSA-168256	Immune System
2688	R-HSA-2980736	Peptide hormone metabolism
2688	R-HSA-392499	Metabolism of proteins
2689	R-HSA-168256	Immune System
268	R-HSA-1266738	Developmental Biology
268	R-HSA-162582	Signal Transduction
2690	R-HSA-168256	Immune System
2691	R-HSA-162582	Signal Transduction
2692	R-HSA-162582	Signal Transduction
2693	R-HSA-162582	Signal Transduction
2693	R-HSA-375276	Peptide ligand-binding receptors
2694	R-HSA-1430728	Metabolism
2694	R-HSA-1643685	Disease
26958	R-HSA-392499	Metabolism of proteins
26958	R-HSA-5653656	Vesicle-mediated transport
2695	R-HSA-162582	Signal Transduction
2695	R-HSA-2980736	Peptide hormone metabolism
2695	R-HSA-392499	Metabolism of proteins
2695	R-HSA-400511	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
26960	R-HSA-111885	Opioid Signalling
26960	R-HSA-112316	Neuronal System
26960	R-HSA-162582	Signal Transduction
2696	R-HSA-162582	Signal Transduction
26974	R-HSA-74160	Gene expression (Transcription)
2697	R-HSA-162582	Signal Transduction
2697	R-HSA-1643685	Disease
2697	R-HSA-5653656	Vesicle-mediated transport
26984	R-HSA-392499	Metabolism of proteins
26984	R-HSA-5653656	Vesicle-mediated transport
26985	R-HSA-392499	Metabolism of proteins
26986	R-HSA-1266738	Developmental Biology
26986	R-HSA-392499	Metabolism of proteins
26986	R-HSA-422475	Axon guidance
26986	R-HSA-8953854	Metabolism of RNA
26999	R-HSA-162582	Signal Transduction
26999	R-HSA-1643685	Disease
26999	R-HSA-168256	Immune System
269	R-HSA-162582	Signal Transduction
26	R-HSA-1430728	Metabolism
26	R-HSA-168256	Immune System
26	R-HSA-211859	Biological oxidations
27000	R-HSA-8953897	Cellular responses to stimuli
27005	R-HSA-162582	Signal Transduction
27005	R-HSA-392499	Metabolism of proteins
27006	R-HSA-162582	Signal Transduction
27006	R-HSA-1643685	Disease
2700	R-HSA-5653656	Vesicle-mediated transport
27010	R-HSA-1430728	Metabolism
27012	R-HSA-112316	Neuronal System
27018	R-HSA-162582	Signal Transduction
2701	R-HSA-5653656	Vesicle-mediated transport
27020	R-HSA-112316	Neuronal System
27022	R-HSA-1266738	Developmental Biology
2702	R-HSA-5653656	Vesicle-mediated transport
27030	R-HSA-1474165	Reproduction
27030	R-HSA-1640170	Cell Cycle
27031	R-HSA-1852241	Organelle biogenesis and maintenance
27032	R-HSA-382551	Transport of small molecules
2703361	R-HSA-1643685	Disease
2703361	R-HSA-5357801	Programmed Cell Death
27034	R-HSA-1430728	Metabolism
27034	R-HSA-70895	Branched-chain amino acid catabolism
27034	R-HSA-71291	Metabolism of amino acids and derivatives
27035	R-HSA-162582	Signal Transduction
27035	R-HSA-1643685	Disease
27035	R-HSA-5668599	RHO GTPases Activate NADPH Oxidases
27036	R-HSA-168256	Immune System
27036	R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
2703	R-HSA-5653656	Vesicle-mediated transport
27040	R-HSA-109582	Hemostasis
27040	R-HSA-162582	Signal Transduction
27040	R-HSA-168256	Immune System
27042	R-HSA-8953854	Metabolism of RNA
27043	R-HSA-162582	Signal Transduction
27043	R-HSA-8953854	Metabolism of RNA
27044	R-HSA-1643685	Disease
2705	R-HSA-5653656	Vesicle-mediated transport
27063	R-HSA-1430728	Metabolism
27063	R-HSA-400206	Regulation of lipid metabolism by PPARalpha
27063	R-HSA-556833	Metabolism of lipids
27068	R-HSA-1430728	Metabolism
27068	R-HSA-392499	Metabolism of proteins
2706	R-HSA-5653656	Vesicle-mediated transport
27071	R-HSA-168256	Immune System
27072	R-HSA-1643685	Disease
27076	R-HSA-392499	Metabolism of proteins
27077	R-HSA-1852241	Organelle biogenesis and maintenance
2707	R-HSA-5653656	Vesicle-mediated transport
27086	R-HSA-1266738	Developmental Biology
27087	R-HSA-1430728	Metabolism
27087	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis
27089	R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport
27089	R-HSA-1430728	Metabolism
27090	R-HSA-1643685	Disease
27090	R-HSA-392499	Metabolism of proteins
27090	R-HSA-4085001	Sialic acid metabolism
27090	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
27092	R-HSA-112316	Neuronal System
27092	R-HSA-1266738	Developmental Biology
27092	R-HSA-397014	Muscle contraction
27092	R-HSA-5576892	Phase 0 - rapid depolarisation
27094	R-HSA-109582	Hemostasis
27094	R-HSA-112316	Neuronal System
27094	R-HSA-392154	Nitric oxide stimulates guanylate cyclase
27095	R-HSA-392499	Metabolism of proteins
27095	R-HSA-5653656	Vesicle-mediated transport
27097	R-HSA-4839726	Chromatin organization
2709	R-HSA-5653656	Vesicle-mediated transport
270	R-HSA-1430728	Metabolism
270	R-HSA-15869	Metabolism of nucleotides
270	R-HSA-8956321	Nucleotide salvage
27102	R-HSA-8953897	Cellular responses to stimuli
27109	R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport
27109	R-HSA-1430728	Metabolism
27109	R-HSA-1852241	Organelle biogenesis and maintenance
2710	R-HSA-1430728	Metabolism
2710	R-HSA-556833	Metabolism of lipids
2710	R-HSA-75109	Triglyceride biosynthesis
2710	R-HSA-8979227	Triglyceride metabolism
27113	R-HSA-5357801	Programmed Cell Death
27113	R-HSA-74160	Gene expression (Transcription)
27115	R-HSA-162582	Signal Transduction
27121	R-HSA-162582	Signal Transduction
27121	R-HSA-1643685	Disease
27123	R-HSA-162582	Signal Transduction
27123	R-HSA-1643685	Disease
27124	R-HSA-1430728	Metabolism
27124	R-HSA-1483257	Phospholipid metabolism
27124	R-HSA-556833	Metabolism of lipids
27125	R-HSA-74160	Gene expression (Transcription)
27127	R-HSA-1474165	Reproduction
27127	R-HSA-1640170	Cell Cycle
27128	R-HSA-5653656	Vesicle-mediated transport
2712	R-HSA-1430728	Metabolism
2712	R-HSA-556833	Metabolism of lipids
2712	R-HSA-75109	Triglyceride biosynthesis
2712	R-HSA-8979227	Triglyceride metabolism
27131	R-HSA-5653656	Vesicle-mediated transport
27132	R-HSA-1430728	Metabolism
27132	R-HSA-1483206	Glycerophospholipid biosynthesis
27132	R-HSA-1483257	Phospholipid metabolism
27132	R-HSA-556833	Metabolism of lipids
27133	R-HSA-112316	Neuronal System
27145	R-HSA-162582	Signal Transduction
27147	R-HSA-5653656	Vesicle-mediated transport
27152	R-HSA-162582	Signal Transduction
27153	R-HSA-74160	Gene expression (Transcription)
27154	R-HSA-109582	Hemostasis
27154	R-HSA-4839726	Chromatin organization
27154	R-HSA-74160	Gene expression (Transcription)
27158	R-HSA-1430728	Metabolism
27159	R-HSA-8963743	Digestion and absorption
27161	R-HSA-162582	Signal Transduction
27161	R-HSA-74160	Gene expression (Transcription)
27163	R-HSA-112316	Neuronal System
27165	R-HSA-112316	Neuronal System
27165	R-HSA-1430728	Metabolism
27165	R-HSA-71291	Metabolism of amino acids and derivatives
27165	R-HSA-74160	Gene expression (Transcription)
27166	R-HSA-74160	Gene expression (Transcription)
27173	R-HSA-382551	Transport of small molecules
27173	R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds
27175	R-HSA-1640170	Cell Cycle
27177	R-HSA-168256	Immune System
27178	R-HSA-168256	Immune System
27179	R-HSA-168256	Immune System
2717	R-HSA-1430728	Metabolism
2717	R-HSA-1660662	Glycosphingolipid metabolism
2717	R-HSA-168256	Immune System
2717	R-HSA-428157	Sphingolipid metabolism
2717	R-HSA-556833	Metabolism of lipids
27180	R-HSA-168256	Immune System
27180	R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
27181	R-HSA-168256	Immune System
27181	R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
27183	R-HSA-1640170	Cell Cycle
27183	R-HSA-1643685	Disease
27183	R-HSA-5653656	Vesicle-mediated transport
27189	R-HSA-168256	Immune System
27198	R-HSA-162582	Signal Transduction
27198	R-HSA-3296197	Hydroxycarboxylic acid-binding receptors
27199	R-HSA-162582	Signal Transduction
2719	R-HSA-1430728	Metabolism
2719	R-HSA-1643685	Disease
2719	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis
2719	R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type
2719	R-HSA-392499	Metabolism of proteins
2719	R-HSA-9709957	Sensory Perception
2719	R-HSA-975634	Retinoid metabolism and transport
271	R-HSA-1430728	Metabolism
271	R-HSA-15869	Metabolism of nucleotides
271	R-HSA-8956321	Nucleotide salvage
27202	R-HSA-162582	Signal Transduction
27202	R-HSA-168256	Immune System
27202	R-HSA-375276	Peptide ligand-binding receptors
2720	R-HSA-1430728	Metabolism
2720	R-HSA-1643685	Disease
2720	R-HSA-1660662	Glycosphingolipid metabolism
2720	R-HSA-168256	Immune System
2720	R-HSA-2206281	Mucopolysaccharidoses
2720	R-HSA-392499	Metabolism of proteins
2720	R-HSA-4085001	Sialic acid metabolism
2720	R-HSA-428157	Sphingolipid metabolism
2720	R-HSA-4341670	Defective NEU1 causes sialidosis
2720	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
2720	R-HSA-556833	Metabolism of lipids
27229	R-HSA-1640170	Cell Cycle
27230	R-HSA-8953897	Cellular responses to stimuli
27230	R-HSA-9609507	Protein localization
27231	R-HSA-1430728	Metabolism
27232	R-HSA-1430728	Metabolism
27232	R-HSA-2408522	Selenoamino acid metabolism
27232	R-HSA-71291	Metabolism of amino acids and derivatives
27233	R-HSA-1430728	Metabolism
27233	R-HSA-211859	Biological oxidations
27233	R-HSA-9748784	Drug ADME
27237	R-HSA-162582	Signal Transduction
27238	R-HSA-8953854	Metabolism of RNA
27241	R-HSA-1852241	Organelle biogenesis and maintenance
27242	R-HSA-1430728	Metabolism
27242	R-HSA-400206	Regulation of lipid metabolism by PPARalpha
27242	R-HSA-556833	Metabolism of lipids
27243	R-HSA-1640170	Cell Cycle
27243	R-HSA-1643685	Disease
27243	R-HSA-5357801	Programmed Cell Death
27243	R-HSA-5653656	Vesicle-mediated transport
27243	R-HSA-9612973	Autophagy
27244	R-HSA-74160	Gene expression (Transcription)
27244	R-HSA-8953897	Cellular responses to stimuli
27244	R-HSA-9639288	Amino acids regulate mTORC1
27246	R-HSA-168256	Immune System
27248	R-HSA-162582	Signal Transduction
27248	R-HSA-1643685	Disease
27248	R-HSA-382551	Transport of small molecules
27249	R-HSA-1430728	Metabolism
27249	R-HSA-1643685	Disease
27250	R-HSA-168256	Immune System
27252	R-HSA-168256	Immune System
27252	R-HSA-392499	Metabolism of proteins
27255	R-HSA-1266738	Developmental Biology
27255	R-HSA-422475	Axon guidance
27257	R-HSA-8953854	Metabolism of RNA
27258	R-HSA-8953854	Metabolism of RNA
27284	R-HSA-1430728	Metabolism
27284	R-HSA-211859	Biological oxidations
27287	R-HSA-74160	Gene expression (Transcription)
27287	R-HSA-8953897	Cellular responses to stimuli
27289	R-HSA-1266738	Developmental Biology
27289	R-HSA-162582	Signal Transduction
27289	R-HSA-422475	Axon guidance
27292	R-HSA-8953854	Metabolism of RNA
27297	R-HSA-168256	Immune System
27297	R-HSA-74160	Gene expression (Transcription)
2729	R-HSA-1430728	Metabolism
2729	R-HSA-1643685	Disease
2729	R-HSA-211859	Biological oxidations
2729	R-HSA-5579029	Metabolic disorders of biological oxidation enzymes
2729	R-HSA-8953897	Cellular responses to stimuli
272	R-HSA-1430728	Metabolism
272	R-HSA-15869	Metabolism of nucleotides
272	R-HSA-168256	Immune System
